Row Id,Row Id.,zipconvert_2,zipconvert_3,zipconvert_4,zipconvert_5,homeowner,NUMCHLD,INCOME,gender,WEALTH,HV,Icmed,Icavg,IC15,NUMPROM,RAMNTALL,MAXRAMNT,LASTGIFT,totalmonths,TIMELAG,AVGGIFT,TARGET_B,TARGET_D
677,5038,0,0,0,1,1,1.0,4.0,1,5.0,598.0,146.0,187.0,52.0,76.0,181.0,10.0,10.0,31.0,14.0,5.484848485,1.0,5.0
678,5051,1,0,0,0,1,1.0,6.0,0,4.0,0.0,0.0,0.0,0.0,52.0,124.0,11.0,11.0,29.0,3.0,8.266666667,1.0,15.0
679,5052,0,0,0,1,1,1.0,3.0,1,8.0,5588.0,812.0,903.0,3.0,33.0,41.0,10.0,5.0,28.0,5.0,4.1,1.0,5.0
680,5053,0,0,1,0,1,1.0,3.0,1,8.0,541.0,273.0,326.0,20.0,22.0,24.0,10.0,9.0,29.0,4.0,8.0,1.0,5.0
681,5059,1,0,0,0,1,1.0,3.0,1,2.0,528.0,263.0,279.0,22.0,71.0,110.0,10.0,10.0,36.0,12.0,6.875,1.0,10.0
682,5061,0,1,0,0,1,1.0,4.0,1,0.0,584.0,143.0,207.0,51.0,53.0,69.0,10.0,10.0,29.0,17.0,5.75,0.0,0.0
683,5075,0,0,1,0,0,1.0,3.0,1,8.0,2471.0,771.0,897.0,0.0,22.0,20.0,15.0,15.0,36.0,9.0,10.0,0.0,0.0
684,5082,1,0,0,0,0,1.0,2.0,1,8.0,417.0,358.0,324.0,0.0,23.0,35.0,15.0,15.0,32.0,7.0,11.66666667,0.0,0.0
685,5092,0,1,0,0,1,1.0,4.0,1,9.0,1049.0,823.0,793.0,15.0,32.0,81.0,12.0,10.0,31.0,8.0,5.785714286,1.0,5.0
686,5100,1,0,0,0,1,1.0,4.0,1,7.0,728.0,300.0,340.0,6.0,55.0,105.0,15.0,15.0,36.0,27.0,13.125,1.0,25.0
687,5117,0,0,0,1,1,1.0,5.0,0,8.0,3679.0,403.0,448.0,9.0,55.0,45.0,5.0,5.0,29.0,5.0,3.461538462,1.0,5.0
688,5119,0,0,0,1,1,1.0,5.0,1,7.0,894.0,381.0,419.0,3.0,69.0,108.0,16.0,10.0,23.0,12.0,10.8,1.0,20.0
689,5121,0,0,1,0,1,1.0,4.0,0,7.0,1172.0,467.0,522.0,4.0,33.0,50.0,20.0,20.0,34.0,11.0,12.5,0.0,0.0
690,5132,0,0,0,1,1,1.0,5.0,0,8.0,1565.0,508.0,534.0,3.0,61.0,51.0,7.0,7.0,30.0,9.0,3.642857143,1.0,5.0
691,5139,0,0,0,1,1,1.0,3.0,0,7.0,676.0,363.0,431.0,9.0,94.0,168.0,11.0,7.0,34.0,13.0,8.842105262999999,0.0,0.0
692,5148,0,0,0,1,1,1.0,6.0,0,8.0,1939.0,511.0,523.0,5.0,14.0,25.0,25.0,25.0,35.0,5.0,25.0,1.0,25.0
693,5149,0,0,1,0,0,1.0,4.0,0,4.0,562.0,311.0,375.0,19.0,62.0,160.0,19.0,15.0,34.0,13.0,12.30769231,0.0,0.0
694,5165,1,0,0,0,1,1.0,5.0,1,8.0,509.0,299.0,323.0,17.0,58.0,78.0,10.0,6.0,30.0,13.0,5.571428571,1.0,8.0
695,5167,1,0,0,0,1,1.0,4.0,1,2.0,601.0,323.0,329.0,10.0,38.0,310.0,20.0,20.0,31.0,2.0,19.375,0.0,0.0
696,5174,0,0,0,1,1,1.0,5.0,1,2.0,1436.0,292.0,359.0,24.0,74.0,346.0,20.0,15.0,33.0,6.0,11.53333333,1.0,14.0
697,5184,0,1,0,0,1,1.0,2.0,1,8.0,534.0,314.0,379.0,11.0,53.0,136.0,9.0,6.0,30.0,3.0,5.037037037,0.0,0.0
698,5197,1,0,0,0,1,1.0,3.0,0,8.0,483.0,308.0,314.0,10.0,37.0,36.0,10.0,1.0,28.0,3.0,4.0,1.0,5.0
699,5198,0,0,0,1,1,1.0,4.0,1,8.0,1663.0,347.0,399.0,15.0,41.0,103.0,10.0,8.0,32.0,5.0,7.923076922999999,1.0,10.0
700,5204,0,0,0,1,1,1.0,2.0,1,0.0,531.0,141.0,159.0,54.0,34.0,36.0,16.0,16.0,37.0,6.0,9.0,0.0,0.0
701,5206,0,1,0,0,1,1.0,1.0,0,3.0,559.0,316.0,371.0,12.0,69.0,114.0,21.0,12.0,19.0,5.0,11.4,0.0,0.0
702,5215,1,0,0,0,1,1.0,4.0,1,6.0,694.0,358.0,386.0,15.0,72.0,119.0,7.0,4.0,28.0,5.0,4.958333333,1.0,4.0
703,5217,0,0,0,1,1,1.0,4.0,1,8.0,5212.0,931.0,931.0,2.0,19.0,25.0,25.0,25.0,37.0,5.0,25.0,1.0,30.0
704,5219,1,0,0,0,0,1.0,2.0,1,8.0,905.0,386.0,454.0,6.0,67.0,95.0,21.0,21.0,37.0,9.0,7.916666667,0.0,0.0
705,5223,0,0,0,1,1,1.0,5.0,0,8.0,457.0,307.0,338.0,18.0,24.0,29.0,7.0,7.0,29.0,3.0,5.8,1.0,5.0
706,5233,0,0,1,0,0,1.0,5.0,1,8.0,2109.0,540.0,896.0,0.0,34.0,65.0,13.0,10.0,29.0,8.0,8.125,1.0,10.0
707,5244,0,1,0,0,0,1.0,4.0,1,8.0,897.0,533.0,605.0,2.0,21.0,29.0,10.0,9.0,29.0,7.0,7.25,1.0,10.0
708,5246,0,0,1,0,1,3.0,4.0,1,5.0,595.0,288.0,332.0,27.0,57.0,158.0,15.0,10.0,30.0,4.0,7.9,0.0,0.0
709,5253,0,0,1,0,1,1.0,5.0,0,4.0,1039.0,604.0,684.0,2.0,74.0,105.0,5.0,5.0,28.0,4.0,5.0,1.0,5.0
710,5258,1,0,0,0,1,1.0,4.0,0,8.0,1255.0,610.0,603.0,0.0,23.0,32.0,10.0,10.0,28.0,5.0,8.0,0.0,0.0
711,5264,1,0,0,0,1,1.0,4.0,0,8.0,977.0,464.0,486.0,5.0,64.0,101.0,7.0,5.0,31.0,4.0,4.590909091,1.0,5.0
712,5268,0,0,1,0,1,3.0,4.0,0,2.0,716.0,477.0,487.0,8.0,40.0,118.0,11.0,9.0,34.0,1.0,9.076923077,0.0,0.0
713,5279,0,0,1,0,1,1.0,5.0,0,7.0,995.0,494.0,464.0,6.0,59.0,111.0,14.0,12.0,28.0,13.0,11.1,0.0,0.0
714,5288,0,0,1,0,1,1.0,4.0,1,8.0,760.0,470.0,481.0,6.0,25.0,45.0,13.0,10.0,28.0,11.0,11.25,1.0,15.0
715,5306,1,0,0,0,1,1.0,4.0,1,7.0,1028.0,418.0,494.0,5.0,60.0,218.0,11.0,10.0,36.0,4.0,7.785714286,1.0,10.0
716,5308,0,0,1,0,1,1.0,4.0,0,4.0,709.0,512.0,526.0,4.0,57.0,81.0,15.0,15.0,32.0,14.0,11.57142857,0.0,0.0
717,5322,0,0,0,1,0,1.0,2.0,0,8.0,1019.0,539.0,575.0,1.0,16.0,20.0,20.0,20.0,37.0,5.0,20.0,0.0,0.0
718,5334,1,0,0,0,1,1.0,5.0,0,4.0,495.0,272.0,298.0,17.0,47.0,84.0,15.0,10.0,28.0,4.0,12.0,0.0,0.0
719,5337,1,0,0,0,0,1.0,2.0,1,8.0,795.0,376.0,421.0,9.0,26.0,31.0,10.0,9.0,32.0,5.0,7.75,0.0,0.0
720,5346,0,0,1,0,1,1.0,5.0,1,9.0,870.0,538.0,567.0,0.0,35.0,45.0,20.0,20.0,32.0,6.0,11.25,0.0,0.0
721,5347,1,0,0,0,1,1.0,5.0,0,8.0,580.0,264.0,319.0,20.0,39.0,110.0,11.0,8.0,30.0,4.0,8.461538462,1.0,11.0
722,5354,1,0,0,0,0,1.0,1.0,1,8.0,552.0,198.0,247.0,38.0,54.0,95.0,12.0,11.0,29.0,3.0,9.5,0.0,0.0
723,5363,0,0,1,0,0,1.0,1.0,0,8.0,643.0,256.0,279.0,21.0,30.0,51.0,16.0,4.0,29.0,10.0,10.2,0.0,0.0
724,5364,0,0,0,1,1,1.0,4.0,0,9.0,3750.0,777.0,818.0,2.0,54.0,60.0,5.0,5.0,31.0,12.0,4.285714286,1.0,4.0
725,5367,0,0,0,1,1,1.0,5.0,1,5.0,2229.0,473.0,483.0,8.0,74.0,197.0,14.0,14.0,30.0,7.0,8.565217391000001,1.0,13.0
726,5369,0,0,1,0,1,1.0,5.0,1,7.0,1148.0,496.0,547.0,6.0,49.0,38.0,6.0,2.0,32.0,7.0,3.454545455,0.0,0.0
727,5370,0,0,1,0,1,1.0,1.0,1,1.0,307.0,163.0,185.0,44.0,73.0,150.0,7.0,5.0,29.0,7.0,4.838709677,1.0,5.0
728,5382,0,0,1,0,1,1.0,4.0,0,5.0,519.0,292.0,320.0,13.0,44.0,135.0,15.0,10.0,30.0,8.0,7.5,0.0,0.0
729,5384,0,0,0,1,1,1.0,5.0,1,3.0,394.0,230.0,274.0,34.0,70.0,111.0,14.0,10.0,34.0,13.0,8.538461539,0.0,0.0
730,5397,1,0,0,0,1,1.0,4.0,1,8.0,625.0,303.0,348.0,20.0,36.0,62.0,15.0,10.0,31.0,3.0,8.857142857000001,0.0,0.0
731,5409,0,1,0,0,1,1.0,4.0,0,8.0,588.0,236.0,306.0,28.0,22.0,28.0,20.0,20.0,36.0,6.0,14.0,0.0,0.0
732,5412,1,0,0,0,1,1.0,4.0,1,8.0,494.0,256.0,309.0,24.0,24.0,41.0,25.0,11.0,33.0,8.0,13.66666667,0.0,0.0
733,5430,0,0,0,1,0,1.0,4.0,1,8.0,1326.0,550.0,603.0,4.0,28.0,49.0,7.0,5.0,32.0,2.0,5.444444444,1.0,5.0
734,5436,1,0,0,0,1,1.0,2.0,0,8.0,663.0,294.0,338.0,18.0,25.0,32.0,10.0,10.0,30.0,5.0,8.0,1.0,9.0
735,5444,0,1,0,0,1,1.0,6.0,1,2.0,621.0,501.0,565.0,0.0,85.0,111.0,10.0,10.0,36.0,4.0,4.269230769,0.0,0.0
736,5448,0,1,0,0,0,1.0,2.0,1,0.0,351.0,257.0,285.0,25.0,73.0,164.0,10.0,10.0,31.0,4.0,5.655172414,1.0,5.0
737,5453,0,0,0,1,1,1.0,7.0,0,9.0,1879.0,576.0,633.0,2.0,92.0,570.0,50.0,50.0,19.0,9.0,38.0,0.0,0.0
738,5472,0,0,0,1,1,1.0,5.0,1,8.0,942.0,426.0,475.0,7.0,42.0,49.0,17.0,17.0,36.0,3.0,8.166666667000001,1.0,25.0
739,5473,0,0,0,1,1,1.0,3.0,1,4.0,610.0,334.0,357.0,10.0,53.0,97.0,14.0,10.0,33.0,15.0,10.77777778,0.0,0.0
740,5482,1,0,0,0,1,1.0,2.0,0,8.0,467.0,292.0,325.0,15.0,27.0,55.0,6.0,6.0,30.0,4.0,5.0,1.0,9.0
741,5499,0,0,1,0,1,1.0,3.0,1,8.0,453.0,169.0,236.0,45.0,38.0,36.0,10.0,10.0,32.0,3.0,5.1428571430000005,0.0,0.0
742,5501,0,0,1,0,1,1.0,6.0,1,9.0,1451.0,575.0,662.0,3.0,67.0,107.0,10.0,10.0,30.0,15.0,8.230769231,1.0,10.0
743,5512,0,1,0,0,1,1.0,4.0,0,3.0,502.0,324.0,376.0,14.0,83.0,310.0,13.0,10.0,31.0,1.0,7.56097561,0.0,0.0
744,5513,0,0,0,1,1,1.0,5.0,1,8.0,881.0,421.0,471.0,3.0,35.0,44.78,10.0,2.5,34.0,3.0,4.975555556000001,0.0,0.0
745,5520,0,0,1,0,1,1.0,1.0,1,1.0,370.0,193.0,246.0,30.0,66.0,95.0,11.0,7.0,31.0,3.0,6.333333333,0.0,0.0
746,5529,0,0,1,0,1,1.0,5.0,1,8.0,542.0,303.0,384.0,11.0,31.0,45.0,10.0,10.0,30.0,5.0,5.625,1.0,11.0
747,5540,0,0,0,1,1,1.0,6.0,0,6.0,2236.0,448.0,499.0,10.0,58.0,168.0,15.0,15.0,28.0,4.0,12.0,0.0,0.0
748,5554,0,1,0,0,1,1.0,3.0,1,3.0,422.0,298.0,324.0,12.0,35.0,42.0,10.0,10.0,30.0,14.0,8.4,0.0,0.0
749,5555,0,0,0,1,1,1.0,5.0,0,5.0,1231.0,387.0,435.0,9.0,79.0,143.0,16.0,15.0,29.0,8.0,11.0,1.0,10.0
750,5561,0,0,1,0,1,1.0,7.0,1,0.0,298.0,72.0,94.0,75.0,72.0,222.0,21.0,19.0,31.0,10.0,13.875,1.0,25.0
751,5566,0,0,0,1,1,1.0,6.0,1,8.0,2733.0,438.0,616.0,0.0,51.0,84.0,20.0,20.0,30.0,8.0,16.8,0.0,0.0
752,5580,0,0,1,0,1,1.0,4.0,1,8.0,461.0,249.0,287.0,30.0,23.0,40.0,20.0,10.0,28.0,3.0,13.33333333,1.0,10.0
753,5586,0,0,0,1,1,1.0,4.0,0,6.0,2291.0,480.0,539.0,7.0,122.0,627.0,50.0,20.0,21.0,2.0,24.11538462,1.0,25.0
754,5592,1,0,0,0,1,1.0,1.0,1,3.0,381.0,157.0,192.0,49.0,55.0,88.0,5.0,5.0,28.0,7.0,2.588235294,1.0,3.0
755,5593,1,0,0,0,1,1.0,5.0,1,7.0,1218.0,613.0,689.0,0.0,69.0,127.0,10.0,10.0,30.0,20.0,9.071428571,1.0,9.0
756,5594,1,0,0,0,1,1.0,5.0,1,8.0,870.0,524.0,551.0,4.0,25.0,35.0,20.0,20.0,28.0,6.0,8.75,0.0,0.0
757,5597,0,0,1,0,1,1.0,5.0,1,8.0,719.0,442.0,446.0,9.0,56.0,151.0,12.0,9.0,32.0,1.0,8.388888889,0.0,0.0
758,5598,0,0,0,1,1,1.0,5.0,1,9.0,1122.0,584.0,633.0,7.0,79.0,505.0,75.0,40.0,32.0,12.0,42.08333333,1.0,50.0
759,5600,0,1,0,0,1,1.0,3.0,1,7.0,724.0,399.0,443.0,2.0,59.0,180.0,19.0,10.0,28.0,8.0,7.826086957,1.0,10.0
760,5616,0,0,0,1,0,1.0,1.0,1,8.0,2966.0,503.0,511.0,13.0,19.0,40.0,20.0,20.0,32.0,4.0,20.0,0.0,0.0
761,5631,0,1,0,0,1,2.0,2.0,0,1.0,339.0,221.0,275.0,20.0,42.0,55.0,6.0,6.0,29.0,1.0,5.5,1.0,6.0
762,5639,0,1,0,0,0,1.0,2.0,1,4.0,444.0,196.0,263.0,38.0,36.0,178.0,20.0,20.0,37.0,0.0,9.888888889,0.0,0.0
763,5655,0,0,0,1,1,1.0,6.0,1,8.0,2523.0,570.0,669.0,2.0,26.0,39.0,10.0,10.0,30.0,1.0,7.8,1.0,10.0
764,5679,0,0,0,1,1,1.0,4.0,0,8.0,727.0,364.0,406.0,9.0,23.0,40.0,20.0,8.0,28.0,5.0,10.0,1.0,11.0
765,5696,0,0,0,1,1,1.0,2.0,1,8.0,1002.0,248.0,335.0,22.0,68.0,67.0,5.0,5.0,31.0,11.0,3.190476191,0.0,0.0
766,5703,0,0,1,0,0,1.0,3.0,0,8.0,732.0,257.0,325.0,30.0,58.0,87.0,7.0,6.0,29.0,10.0,5.8,0.0,0.0
767,5708,0,0,1,0,1,1.0,6.0,1,8.0,572.0,189.0,243.0,41.0,22.0,40.0,20.0,20.0,28.0,5.0,13.33333333,0.0,0.0
768,5709,0,1,0,0,1,1.0,4.0,1,8.0,1246.0,354.0,425.0,5.0,60.0,94.0,6.0,5.0,30.0,13.0,4.476190476,1.0,5.0
769,5711,0,0,0,1,0,1.0,6.0,1,8.0,1219.0,549.0,612.0,8.0,26.0,40.0,20.0,20.0,36.0,18.0,20.0,1.0,20.0
770,5735,0,1,0,0,0,1.0,3.0,0,8.0,774.0,441.0,478.0,7.0,37.0,49.0,8.0,5.0,22.0,5.0,6.125,0.0,0.0
771,5736,0,0,0,1,1,1.0,7.0,1,8.0,2527.0,578.0,630.0,0.0,56.0,210.0,50.0,18.0,29.0,0.0,21.0,0.0,0.0
772,5738,0,1,0,0,1,1.0,4.0,1,8.0,456.0,290.0,295.0,22.0,34.0,67.0,10.0,5.0,32.0,5.0,5.583333333,0.0,0.0
773,5741,0,1,0,0,0,1.0,1.0,0,4.0,442.0,315.0,343.0,24.0,52.0,134.0,20.0,20.0,30.0,10.0,16.75,1.0,20.0
774,5743,1,0,0,0,0,1.0,6.0,0,9.0,812.0,445.0,467.0,0.0,66.0,219.0,10.0,10.0,35.0,11.0,9.125,1.0,12.5
775,5752,0,0,0,1,0,1.0,2.0,1,8.0,506.0,319.0,355.0,11.0,24.0,40.0,20.0,10.0,35.0,5.0,13.33333333,0.0,0.0
776,5757,0,0,1,0,1,1.0,4.0,1,5.0,1408.0,552.0,655.0,2.0,52.0,83.0,7.0,5.0,28.0,12.0,5.533333333,0.0,0.0
777,5794,0,0,0,1,1,1.0,6.0,0,1.0,569.0,227.0,285.0,29.0,63.0,101.0,5.0,2.0,30.0,3.0,2.4634146340000003,1.0,5.0
778,5799,0,0,1,0,1,1.0,5.0,1,8.0,293.0,212.0,265.0,31.0,40.0,47.0,15.0,15.0,37.0,5.0,9.4,1.0,25.0
779,5811,0,1,0,0,0,1.0,1.0,1,2.0,338.0,145.0,218.0,53.0,79.0,155.0,15.0,10.0,17.0,5.0,9.6875,1.0,20.0
780,5820,0,0,0,1,1,1.0,6.0,1,8.0,1915.0,408.0,468.0,5.0,25.0,37.0,11.0,10.0,31.0,5.0,9.25,0.0,0.0
781,5821,0,0,1,0,0,1.0,2.0,1,2.0,435.0,353.0,360.0,18.0,65.0,173.0,10.0,9.0,32.0,2.0,5.766666667000001,0.0,0.0
782,5824,0,0,1,0,1,1.0,4.0,0,3.0,468.0,313.0,337.0,8.0,66.0,84.0,5.0,5.0,30.0,3.0,4.2,1.0,5.0
783,5829,0,0,1,0,0,1.0,2.0,1,8.0,1015.0,443.0,495.0,6.0,103.0,228.0,35.0,20.0,22.0,4.0,15.2,0.0,0.0
784,5831,0,0,0,1,1,1.0,3.0,1,8.0,1136.0,246.0,344.0,39.0,24.0,25.0,10.0,5.0,33.0,8.0,6.25,1.0,6.0
785,5834,0,0,0,1,1,1.0,2.0,1,8.0,1772.0,418.0,492.0,3.0,30.0,30.0,15.0,15.0,36.0,10.0,10.0,1.0,15.0
786,5845,0,1,0,0,1,1.0,5.0,1,8.0,942.0,453.0,472.0,5.0,52.0,77.0,20.0,15.0,33.0,9.0,12.83333333,1.0,20.0
787,5846,1,0,0,0,1,1.0,4.0,1,8.0,917.0,295.0,378.0,19.0,27.0,29.0,5.0,5.0,29.0,15.0,4.1428571430000005,1.0,5.0
788,5854,0,0,0,1,0,1.0,5.0,0,7.0,2387.0,516.0,514.0,15.0,55.0,175.0,25.0,20.0,37.0,7.0,21.875,1.0,30.0
789,5864,0,1,0,0,1,1.0,2.0,1,5.0,680.0,306.0,341.0,8.0,51.0,96.0,9.0,6.0,31.0,4.0,5.052631579,1.0,5.0
790,5865,0,1,0,0,1,2.0,7.0,1,8.0,1269.0,592.0,646.0,5.0,21.0,22.0,10.0,7.0,28.0,3.0,7.333333333,0.0,0.0
794,5906,0,0,0,1,1,1.0,4.0,1,4.0,2078.0,388.0,483.0,5.0,46.0,115.0,25.0,10.0,31.0,6.0,14.375,0.0,0.0
795,5916,0,0,0,1,1,1.0,4.0,1,6.0,0.0,0.0,0.0,0.0,47.0,81.0,6.0,3.0,29.0,1.0,3.52173913,0.0,0.0
796,5927,0,1,0,0,0,1.0,5.0,1,8.0,450.0,301.0,329.0,17.0,21.0,35.0,20.0,20.0,32.0,5.0,17.5,0.0,0.0
797,5928,0,0,1,0,0,1.0,2.0,0,0.0,427.0,132.0,208.0,57.0,76.0,178.0,12.0,10.0,30.0,3.0,6.846153846,0.0,0.0
798,5933,0,0,1,0,0,1.0,1.0,1,1.0,504.0,208.0,253.0,31.0,63.0,100.0,20.0,15.0,37.0,9.0,14.28571429,1.0,20.0
799,5937,0,0,0,1,0,1.0,1.0,0,0.0,722.0,163.0,221.0,47.0,63.0,114.0,20.0,15.0,36.0,11.0,12.66666667,0.0,0.0
800,5938,0,1,0,0,0,1.0,1.0,1,0.0,1625.0,161.0,366.0,39.0,33.0,53.0,15.0,10.0,31.0,19.0,10.6,0.0,0.0
801,5943,0,0,0,1,1,1.0,7.0,1,8.0,5908.0,1500.0,1152.0,6.0,23.0,200.0,100.0,100.0,28.0,5.0,66.66666667,0.0,0.0
802,5947,0,0,1,0,1,1.0,2.0,0,8.0,1038.0,500.0,589.0,4.0,54.0,54.0,20.0,20.0,30.0,13.0,9.0,0.0,0.0
803,5951,1,0,0,0,1,1.0,4.0,1,8.0,758.0,264.0,312.0,18.0,51.0,84.0,13.0,13.0,31.0,7.0,7.0,1.0,12.0
804,5956,0,0,0,1,1,1.0,4.0,1,2.0,1303.0,314.0,373.0,25.0,50.0,82.0,12.0,10.0,31.0,6.0,9.111111111,1.0,14.0
805,5971,0,0,0,1,1,1.0,3.0,1,8.0,1324.0,568.0,599.0,4.0,28.0,47.0,7.0,6.0,31.0,4.0,5.222222222,1.0,5.0
806,5984,0,0,0,1,0,1.0,6.0,1,9.0,1025.0,458.0,512.0,8.0,44.0,77.0,20.0,17.0,32.0,11.0,15.4,0.0,0.0
807,5987,0,0,1,0,1,1.0,5.0,1,8.0,829.0,387.0,429.0,9.0,25.0,36.0,11.0,10.0,30.0,4.0,9.0,0.0,0.0
808,6004,1,0,0,0,1,1.0,5.0,1,7.0,1739.0,391.0,409.0,8.0,51.0,105.0,9.0,7.0,32.0,9.0,6.5625,1.0,7.0
809,6014,0,0,1,0,1,1.0,4.0,0,8.0,530.0,297.0,317.0,24.0,15.0,15.0,15.0,15.0,37.0,5.0,15.0,0.0,0.0
810,6020,0,0,1,0,1,1.0,7.0,1,8.0,1325.0,727.0,743.0,4.0,25.0,31.0,7.0,7.0,29.0,6.0,6.2,1.0,6.0
811,6024,0,0,0,1,1,1.0,2.0,0,5.0,1167.0,412.0,483.0,6.0,47.0,74.0,5.0,5.0,29.0,5.0,3.894736842,0.0,0.0
812,6034,0,1,0,0,0,1.0,3.0,0,8.0,609.0,344.0,382.0,5.0,22.0,22.0,10.0,7.0,30.0,4.0,7.333333333,0.0,0.0
813,6048,1,0,0,0,1,1.0,2.0,1,0.0,470.0,212.0,264.0,34.0,58.0,86.0,15.0,15.0,28.0,3.0,10.75,0.0,0.0
814,6053,0,0,0,1,1,1.0,4.0,1,8.0,639.0,195.0,231.0,34.0,33.0,68.0,15.0,13.0,37.0,2.0,9.714285713999999,1.0,5.0
815,6056,0,1,0,0,1,1.0,4.0,1,0.0,546.0,238.0,273.0,26.0,63.0,122.0,10.0,5.0,30.0,2.0,3.8125,1.0,3.0
816,6061,0,1,0,0,1,1.0,3.0,0,4.0,591.0,334.0,382.0,17.0,53.0,349.0,25.0,14.0,29.0,1.0,10.90625,0.0,0.0
817,6065,0,0,0,1,1,1.0,2.0,1,8.0,935.0,301.0,316.0,23.0,16.0,20.0,20.0,20.0,36.0,5.0,20.0,1.0,20.0
818,6066,0,0,1,0,1,1.0,4.0,0,8.0,343.0,240.0,299.0,17.0,36.0,50.0,8.0,6.0,32.0,13.0,6.25,0.0,0.0
819,6069,0,1,0,0,1,1.0,4.0,0,8.0,503.0,399.0,403.0,14.0,59.0,136.0,15.0,12.0,30.0,4.0,8.5,0.0,0.0
820,6070,0,1,0,0,1,1.0,4.0,1,8.0,802.0,457.0,492.0,4.0,48.0,72.0,12.0,3.0,19.0,14.0,8.0,1.0,5.0
821,6095,0,0,0,1,0,1.0,1.0,0,1.0,734.0,234.0,273.0,22.0,53.0,127.0,25.0,20.0,32.0,1.0,18.14285714,0.0,0.0
822,6103,0,1,0,0,1,1.0,7.0,0,2.0,525.0,317.0,372.0,17.0,33.0,53.0,11.0,9.0,29.0,9.0,8.833333332999999,1.0,9.0
823,6109,0,0,0,1,1,1.0,4.0,1,6.0,580.0,233.0,281.0,20.0,62.0,244.0,22.0,21.0,36.0,6.0,15.25,0.0,0.0
824,6151,0,0,1,0,1,1.0,7.0,1,8.0,1508.0,617.0,680.0,1.0,43.0,63.0,12.0,11.0,36.0,3.0,9.0,1.0,11.0
825,6178,1,0,0,0,1,1.0,2.0,1,9.0,1150.0,573.0,653.0,3.0,48.0,120.65,25.0,10.0,29.0,7.0,10.96818182,1.0,5.0
826,6189,0,0,0,1,1,1.0,6.0,1,9.0,2484.0,662.0,675.0,0.0,48.0,76.0,20.0,20.0,36.0,2.0,9.5,0.0,0.0
827,6193,0,0,0,1,1,1.0,4.0,0,1.0,2154.0,252.0,329.0,23.0,38.0,155.0,11.0,9.0,32.0,1.0,8.611111111,0.0,0.0
828,6207,0,0,0,1,1,1.0,6.0,0,9.0,5932.0,1434.0,1142.0,2.0,59.0,183.0,15.0,15.0,34.0,3.0,9.631578947000001,1.0,15.0
829,6208,0,0,0,1,1,1.0,4.0,1,8.0,1273.0,457.0,490.0,2.0,54.0,115.0,25.0,25.0,32.0,1.0,19.16666667,0.0,0.0
830,6209,0,0,0,1,1,1.0,4.0,1,8.0,973.0,366.0,381.0,6.0,18.0,15.0,15.0,15.0,37.0,5.0,15.0,1.0,7.0
831,6212,1,0,0,0,1,2.0,6.0,0,1.0,672.0,192.0,221.0,34.0,72.0,188.0,25.0,20.0,33.0,15.0,12.53333333,1.0,20.0
832,6228,1,0,0,0,1,1.0,5.0,0,8.0,1669.0,435.0,525.0,8.0,54.0,94.0,10.0,7.0,28.0,2.0,7.230769231,1.0,3.0
833,6230,0,0,0,1,1,1.0,2.0,1,2.0,1014.0,293.0,331.0,18.0,45.0,170.0,30.0,25.0,28.0,10.0,21.25,0.0,0.0
834,6231,0,0,1,0,0,1.0,1.0,1,8.0,650.0,277.0,327.0,30.0,42.0,76.0,12.0,12.0,32.0,8.0,9.5,1.0,15.0
835,6232,1,0,0,0,1,1.0,6.0,0,8.0,1166.0,459.0,488.0,8.0,71.0,155.0,25.0,10.0,37.0,9.0,11.07142857,0.0,0.0
836,6237,0,1,0,0,1,1.0,4.0,0,7.0,409.0,334.0,318.0,13.0,52.0,100.0,13.0,13.0,34.0,1.0,8.333333332999999,0.0,0.0
837,6258,0,0,0,1,1,1.0,4.0,1,8.0,423.0,271.0,313.0,18.0,51.0,80.0,7.0,7.0,32.0,3.0,5.0,0.0,0.0
838,6259,0,1,0,0,0,1.0,7.0,1,1.0,351.0,192.0,239.0,34.0,54.0,93.5,15.0,15.0,36.0,9.0,5.194444444,1.0,14.0
839,6269,0,0,1,0,1,1.0,4.0,0,2.0,225.0,199.0,198.0,31.0,47.0,133.0,20.0,20.0,36.0,12.0,16.625,0.0,0.0
840,6273,0,0,0,1,1,1.0,4.0,1,8.0,1342.0,566.0,606.0,2.0,57.0,77.0,15.0,15.0,37.0,5.0,8.555555556,1.0,15.0
841,6279,0,0,1,0,0,1.0,3.0,1,8.0,598.0,267.0,325.0,25.0,24.0,51.0,10.0,10.0,31.0,1.0,8.5,1.0,20.0
842,6286,1,0,0,0,1,1.0,4.0,1,8.0,442.0,281.0,313.0,25.0,30.0,37.0,8.0,5.0,31.0,4.0,5.285714286,1.0,6.0
843,6287,0,1,0,0,0,1.0,2.0,1,1.0,396.0,247.0,275.0,24.0,54.0,115.0,9.0,5.0,37.0,2.0,4.791666667,0.0,0.0
844,6288,0,1,0,0,1,1.0,4.0,0,6.0,713.0,362.0,411.0,9.0,71.0,170.0,12.0,12.0,31.0,6.0,8.5,1.0,11.0
845,6293,0,0,1,0,1,1.0,1.0,1,8.0,760.0,390.0,386.0,14.0,80.0,110.0,5.0,5.0,32.0,7.0,4.4,1.0,10.0
846,6302,0,0,0,1,1,1.0,4.0,1,3.0,895.0,493.0,465.0,2.0,99.0,236.0,20.0,5.0,26.0,4.0,7.612903226,0.0,0.0
